station;date;minte;maxte;temp;prec
613500;29-03-2020;-2,1;4,9;1,9;0,5
613500;30-03-2020;-0,7;7,5;3,5;0
613500;31-03-2020;-4,3;7,6;2,6;0,1
613500;01-04-2020;3,6;9;6;0,6
613500;02-04-2020;3,3;9,1;6,4;1,9
613500;03-04-2020;1,9;8,5;4,9;0
613500;04-04-2020;0;8,9;4,6;0
613500;05-04-2020;1,4;13,6;7,9;0
613500;06-04-2020;5,4;17;11,1;0
613500;07-04-2020;4,3;15,1;10,6;0
613500;08-04-2020;2,7;15,9;9,8;0
613500;09-04-2020;4,8;12;8,4;0
613500;10-04-2020;-0,3;10,3;5,4;0
613500;11-04-2020;-0,5;9,2;5,9;0,1
613500;12-04-2020;5,6;17,7;11,3;0
613500;13-04-2020;1,4;8,8;5,6;0
613500;14-04-2020;1,8;9,7;5,7;0
613500;15-04-2020;5,7;14,2;8,9;0
613500;16-04-2020;4,6;13;8,9;0
613500;17-04-2020;0,5;12,8;7,1;0
613500;18-04-2020;0,1;13,9;7,4;0
613500;19-04-2020;3,1;13,3;7,8;0
613500;20-04-2020;-0,2;16,1;8,6;0
613500;21-04-2020;2,6;16;9,6;0
613500;22-04-2020;2,7;17,7;10,4;0
613500;23-04-2020;2,6;18,2;11,2;0
613500;24-04-2020;4,8;14,3;9,8;0
613500;25-04-2020;3,1;14,1;9,3;0
613500;26-04-2020;2,5;10,8;7,4;0
613500;27-04-2020;3,8;14,8;9,7;0
613500;28-04-2020;7;12,6;9,7;0
613500;29-04-2020;5,1;9,3;7,1;4,9
613500;30-04-2020;4,7;11,1;8,1;10,6
613500;01-05-2020;5,4;12,4;8,9;0,9
613500;02-05-2020;5,7;11,9;8,9;0,9
613500;03-05-2020;5,1;13,6;9,4;0
613500;04-05-2020;3,8;12,3;8,2;0,1
613500;05-05-2020;3,8;12,5;8;1,2
613500;06-05-2020;1,9;13,4;8,4;0
613500;07-05-2020;6,6;15,7;10,8;0
613500;08-05-2020;3,9;17,9;11;0
613500;09-05-2020;8,3;17,9;12,8;0
613500;10-05-2020;7,4;19,2;12,7;0
613500;11-05-2020;0,2;9,6;7,1;0,1
613500;12-05-2020;0,1;11,2;6;0,6
613500;13-05-2020;0,2;11,6;6,7;0,1
613500;14-05-2020;-0,3;12,1;6,9;0
613500;15-05-2020;4,8;12;8,8;1,9
613500;16-05-2020;6,8;14,6;10,3;0
613500;17-05-2020;7,7;15,9;10,9;0
613500;18-05-2020;9,4;13,1;11;1,6
613500;19-05-2020;6,3;15,5;12,1;0,1
613500;20-05-2020;3,2;17,2;10,8;0
613500;21-05-2020;4,6;18,5;12,6;0
613500;22-05-2020;7,8;19,6;13,5;4,8
613500;23-05-2020;9,2;16,6;13,2;1,1
613500;24-05-2020;9;14;11,6;0,8
613500;25-05-2020;7,2;16,7;12,1;0,5
613500;26-05-2020;5,3;19,3;13,4;0
613500;27-05-2020;6,3;16,8;12,1;0
613500;28-05-2020;5,9;17,2;12,5;0
613500;29-05-2020;3,7;18,3;12,6;0
613500;30-05-2020;5,9;20,4;13,7;0
613500;31-05-2020;7,3;21,8;15,3;0
613500;01-06-2020;5,8;23,2;16,1;0
613500;02-06-2020;7,8;24;17,4;0
613500;03-06-2020;8,9;20,9;14,9;0
613500;04-06-2020;8,7;17,3;12,8;7,7
613500;05-06-2020;10;15,3;12,6;4,9
613500;06-06-2020;7,9;15,1;11,1;10,4
613500;07-06-2020;7,3;18,3;13,6;0
613500;08-06-2020;7,9;18,3;13,6;0
613500;09-06-2020;8;17,5;13,5;0
613500;10-06-2020;7,4;20,9;15,1;0
613500;11-06-2020;14,5;22,1;17,2;0,3
613500;12-06-2020;15,1;17,4;16,2;0
613500;13-06-2020;15,6;23,8;18,3;0,1
613500;14-06-2020;9,8;21,9;17,4;0
613500;15-06-2020;8,7;23,5;17;0
613500;16-06-2020;8,3;25;17,8;0
613500;17-06-2020;11,7;24,2;18,5;0,4
613500;18-06-2020;12,9;23,6;18,2;1,5
613500;19-06-2020;15,2;19,2;16,8;9,8
613500;20-06-2020;15,2;17,3;16,4;2,7
613500;21-06-2020;13,1;21;17,1;0
613500;22-06-2020;10,4;21,3;16,3;1,6
613500;23-06-2020;9,5;21,7;16,3;0
613500;24-06-2020;9,6;24,9;18,8;0
613500;25-06-2020;11,8;27,4;20,7;0
613500;26-06-2020;16;26,8;21,7;0
613500;27-06-2020;15,9;26,9;21,4;0
613500;28-06-2020;13,1;22,4;18,3;0,9
613500;29-06-2020;10,4;21,6;17,2;0
613500;30-06-2020;13,1;19,2;15,5;8,2
613500;01-07-2020;13,2;20,2;16,5;2,1
613500;02-07-2020;13,2;19,7;16,3;1,5
613500;03-07-2020;11,8;17,8;14,4;3,5
613500;04-07-2020;14,2;16,5;15,4;16,2
613500;05-07-2020;13,7;19,7;16,9;2,1
613500;06-07-2020;11,5;18,1;14,1;6,7
613500;07-07-2020;10,3;17,4;12,9;4,9
613500;08-07-2020;9,7;17,9;13,1;0
613500;09-07-2020;8,1;16,8;12,9;0
613500;10-07-2020;6,5;15;11,1;3,5
613500;11-07-2020;10,1;18,7;13,9;0
613500;12-07-2020;9,7;17,4;13,7;0
613500;13-07-2020;10,3;19,8;14,7;0
613500;14-07-2020;10,5;19,6;15,5;4,1
613500;15-07-2020;12,8;19,5;15,1;2,6
613500;16-07-2020;10,6;20,6;15,8;0
613500;17-07-2020;10,4;22,8;17,3;0
613500;18-07-2020;9,9;24,6;18,4;0
613500;19-07-2020;15,2;26,5;20,8;0
613500;20-07-2020;12,4;19,9;16,4;0
613500;21-07-2020;11;20,1;15;0
613500;22-07-2020;9,9;19,3;14,9;0
613500;23-07-2020;7,7;20;14,9;6,5
613500;24-07-2020;13,6;21;16,7;2,6
613500;25-07-2020;9,9;22,1;16,9;0
613500;26-07-2020;13,8;21,3;17,9;3,7
613500;27-07-2020;11,3;21,4;17,1;0
613500;28-07-2020;13,9;21,8;18,1;0,3
613500;29-07-2020;12,8;19,9;15,3;0,3
613500;30-07-2020;12,2;19,7;15,7;0
613500;31-07-2020;11,7;22,8;16,1;0
613500;01-08-2020;10,1;24,6;18,3;0
613500;02-08-2020;15,7;22,8;19;0,2
613500;03-08-2020;10,7;20,6;16,3;0
613500;04-08-2020;10,2;20,4;15,4;0
613500;05-08-2020;10,9;25,7;18,4;0
613500;06-08-2020;12,5;29,6;22,2;0
613500;07-08-2020;15,3;30,4;22,9;0
613500;08-08-2020;14,8;31,1;23;0
613500;09-08-2020;14,1;31,8;22,9;0
613500;10-08-2020;18,1;31;23,6;0,3
613500;11-08-2020;16,2;25,9;20,7;0
613500;12-08-2020;15;25,2;19,8;0
613500;13-08-2020;12,5;26,6;19,6;0
613500;14-08-2020;9,5;28,3;19,2;0
613500;15-08-2020;12,4;29,8;21,8;0
613500;16-08-2020;13,2;30,1;22,7;0
613500;17-08-2020;15,7;29,1;22,5;0
613500;18-08-2020;16,5;24,1;20,3;0
613500;19-08-2020;13,8;24,8;19,8;0
613500;20-08-2020;14,2;23,8;19,6;3,3
613500;21-08-2020;16,2;24,1;20;2,8
613500;22-08-2020;17,7;24,3;20,4;0
613500;23-08-2020;16,1;20,8;18;0,2
613500;24-08-2020;13,2;19,5;15,6;5,8
613500;25-08-2020;8,5;18,8;14,8;2,7
613500;26-08-2020;14,7;19,9;17,1;4,9
613500;27-08-2020;11,7;16,7;14,8;31,7
613500;28-08-2020;11,7;18,6;14,7;0
613500;29-08-2020;12,3;19,6;15,3;3,4
613500;30-08-2020;9,8;21,5;15,4;0
613500;31-08-2020;11,4;19,7;15,1;0
613500;01-09-2020;8,2;20,1;14,4;0
613500;02-09-2020;10,6;20,4;15,1;0
613500;03-09-2020;7,9;19,6;14,5;5
613500;04-09-2020;14,6;20,2;17;0
613500;05-09-2020;11,8;18,1;15,3;3
613500;06-09-2020;11,4;17,3;13,7;0
613500;07-09-2020;10,9;18,1;14,2;0
613500;08-09-2020;14,6;20,1;16,8;1,4
613500;09-09-2020;13;18,6;16,3;1,3
613500;10-09-2020;7,4;17,6;13,5;0
613500;11-09-2020;6,1;11,7;8,2;0
613500;12-09-2020;11,2;18,8;14,8;1,8
613500;13-09-2020;13,3;18,4;15,9;0
613500;14-09-2020;11,9;23,5;17,4;0
613500;15-09-2020;10,9;27,6;18,4;0
613500;16-09-2020;11,7;20;15,5;1,3
613500;17-09-2020;5,5;16,5;11,4;0
613500;18-09-2020;2;17,7;9,8;0
613500;19-09-2020;4,1;19,3;11,5;0
613500;20-09-2020;5,2;18,6;12,2;0
613500;21-09-2020;6,5;19,5;12,8;0
613500;22-09-2020;5,4;22,6;13,5;0
613500;23-09-2020;7,3;21,8;14,9;0
613500;24-09-2020;9,2;18,6;15,9;0,8
613500;25-09-2020;9,4;14,2;12,8;21,7
613500;26-09-2020;9,5;16,5;13,2;0,5
613500;27-09-2020;15;21,9;17,8;0
613500;28-09-2020;10,1;16;14,1;0,1
613500;29-09-2020;8,4;17,6;13,1;0
613500;30-09-2020;10,7;18,1;13,9;0
613500;01-10-2020;8,9;17;13,6;0
613500;02-10-2020;13,6;16,5;14,7;1,2
613500;03-10-2020;13,7;16,4;15,3;0
613500;04-10-2020;11,1;16,9;14,7;0,9
613500;05-10-2020;8,1;16,7;13,2;0,7
613500;06-10-2020;8,9;14,2;11,9;0,3
613500;07-10-2020;11;15,4;12,8;2,6
613500;08-10-2020;10,3;14,7;12,2;6,4
613500;09-10-2020;9,2;14,4;11,6;0
613500;10-10-2020;7,3;12;10;3,3
613500;11-10-2020;5;11,9;9,1;0
613500;12-10-2020;2;13,4;7,3;1,7
613500;13-10-2020;3,4;13,6;8,4;0
613500;14-10-2020;5,9;11,1;8,3;0
613500;15-10-2020;1,6;10;7,3;0
613500;16-10-2020;1,3;12,5;7,2;0
613500;17-10-2020;3,4;11,1;7,9;0
613500;18-10-2020;5,5;11,4;9,1;0,1
613500;19-10-2020;5,6;11,6;8,4;0,3
613500;20-10-2020;8,8;10,5;9,7;0
613500;21-10-2020;10,5;15;12,1;4,2
613500;22-10-2020;12,1;15,7;13,9;1,4
613500;23-10-2020;9,1;13,7;11,4;0,1
613500;24-10-2020;9,8;13,4;11,9;3,8
613500;25-10-2020;10,4;13,8;12,2;12,6
613500;26-10-2020;9,2;11,9;10,7;1,2
613500;27-10-2020;8,3;10,9;9,6;0,5
613500;28-10-2020;8,8;12,2;10,5;4,7
613500;29-10-2020;8,3;11,6;9,6;6,3
613500;30-10-2020;8;12,3;9,9;5,2
613500;31-10-2020;10,8;13,3;11,9;0,3
613500;01-11-2020;11,1;13,6;12,1;2,2
613500;02-11-2020;11,2;16,7;14,8;4,2
613500;03-11-2020;7,1;12,7;10,4;0,1
613500;04-11-2020;7,6;11,8;9,2;0
613500;05-11-2020;7,5;11,5;10;0,2
613500;06-11-2020;5,9;11,9;10,2;0
613500;07-11-2020;4,5;10,5;8,9;0
613500;08-11-2020;1;11,3;6,2;0
613500;09-11-2020;6,7;9,1;7,7;0
613500;10-11-2020;5,6;7,9;6,8;0
613500;11-11-2020;5;6,5;5,8;0
613500;12-11-2020;5,7;8,8;7,1;2,8
613500;13-11-2020;5,5;10,1;8,3;0,6
613500;14-11-2020;7,9;11,2;9,5;0,6
613500;15-11-2020;9,8;12,5;11,1;0,1
613500;16-11-2020;8,8;11,8;10;1,5
613500;17-11-2020;8,9;12;10,3;1,8
613500;18-11-2020;9,2;12;10,9;0,1
613500;19-11-2020;3,6;11,7;7,8;4,8
613500;20-11-2020;2,1;6,2;4,4;0
613500;21-11-2020;5,1;10;7,2;2,5
613500;22-11-2020;6,9;9,9;8,5;0
613500;23-11-2020;5,5;8,8;7,3;0
613500;24-11-2020;6,9;8,8;7,8;0,2
613500;25-11-2020;4,9;7,6;6,2;0
613500;26-11-2020;3,2;9,4;6,9;0
613500;27-11-2020;-1,2;7,4;3;0
613500;28-11-2020;-2,6;2,9;0;0
613500;29-11-2020;-1;2;0,6;0,1
613500;30-11-2020;-1,5;3,7;1,5;1,4
613500;01-12-2020;2,6;5,1;3,9;0,7
613500;02-12-2020;1,4;4,2;3,2;0
613500;03-12-2020;-0,3;2,2;1,1;0
613500;04-12-2020;0,5;3;2;0
613500;05-12-2020;1,9;6,1;4,1;0
613500;06-12-2020;2,6;8,1;5,5;0
613500;07-12-2020;5,7;7,9;6,6;0
613500;08-12-2020;3,1;6,1;4,7;0
613500;09-12-2020;2,5;4,9;3,4;0,5
613500;10-12-2020;1,9;3,3;2,8;0,1
613500;11-12-2020;0,4;2,3;1,4;0
613500;12-12-2020;1,8;4,3;3,1;0
613500;13-12-2020;1,8;4,7;3,1;0
613500;14-12-2020;2,6;6,7;4,7;2,3
613500;15-12-2020;5,8;7,4;6,7;8,7
613500;16-12-2020;4,9;8,2;6,6;0,2
613500;17-12-2020;5,7;7,8;6,7;5,6
613500;18-12-2020;4,9;7,7;6,7;0
613500;19-12-2020;4;6,7;4,9;0
613500;20-12-2020;5,2;7,3;6,2;0
613500;21-12-2020;4,8;6,8;6;0,1
613500;22-12-2020;4,7;8,9;6,4;2,9
613500;23-12-2020;1,2;5,8;3,4;0
613500;24-12-2020;0,9;5;2,9;0
613500;25-12-2020;-2,4;3,6;1,4;0
613500;26-12-2020;-0,5;4,5;2,8;2,4
613500;27-12-2020;1,5;4,8;3;7,5
613500;28-12-2020;1,4;3,4;2,5;1,9
613500;29-12-2020;1,6;3,6;2,6;4,7
613500;30-12-2020;2,9;4,8;3,9;11,7
613500;31-12-2020;1,8;5;3,8;1,3
613500;01-01-2021;-0,6;2,9;1,7;3,6
613500;02-01-2021;-2,1;0,8;-0,4;0
613500;03-01-2021;-2;2,9;0,7;0
613500;04-01-2021;-1,8;1,1;-0,2;0
613500;05-01-2021;0;1,9;0,9;0
613500;06-01-2021;-0,1;1,4;0,7;1,4
613500;07-01-2021;-0,3;1,5;0,6;0,4
613500;08-01-2021;-0,4;1,8;0,8;0,6
613500;09-01-2021;-0,6;2,6;1;0
613500;10-01-2021;-0,5;2,6;1,1;4,4
613500;11-01-2021;0,7;4,8;3,6;3,3
613500;12-01-2021;0,3;5,3;2;1,6
613500;13-01-2021;-0,3;2,7;1,3;2,9
613500;14-01-2021;-1,8;1,3;0;0,2
613500;15-01-2021;-4,8;-0,7;-2;0
613500;16-01-2021;-6,9;-0,5;-3,5;0
613500;17-01-2021;-5,3;0,4;-2,4;0
613500;18-01-2021;-1,6;3;0,5;3,7
613500;19-01-2021;1,1;3,4;2,1;5,9
613500;20-01-2021;3,2;6,8;5,4;10,2
613500;21-01-2021;4,4;7,8;5,9;0,1
613500;22-01-2021;2,7;6,3;4,4;6,6
613500;23-01-2021;0,7;3,9;2,3;0
613500;24-01-2021;0,8;3,5;2,1;0
613500;25-01-2021;-0,5;3,8;1,2;0,9
613500;26-01-2021;-1,5;2,5;0,2;0
613500;27-01-2021;-0,9;2,2;1,1;4,1
613500;28-01-2021;-4,2;1;-1;0,6
613500;29-01-2021;-5,4;-1,4;-2,9;0
613500;30-01-2021;-5,8;0,4;-1,5;0,2
613500;31-01-2021;-1,2;3,1;0,7;0
613500;01-02-2021;-2,5;1,2;-0,5;0
613500;02-02-2021;-6,5;1,5;-2,4;0
613500;03-02-2021;-2,7;0;-1,3;2
613500;04-02-2021;-4,4;-2;-3,3;0
613500;05-02-2021;-7,1;-1,5;-3,6;0
613500;06-02-2021;-7,4;-2,8;-5,4;0
613500;07-02-2021;-6;-2,3;-3,8;0,3
613500;08-02-2021;-4,3;-2,5;-3,5;0,7
613500;09-02-2021;-5,5;-2,2;-4;0,1
613500;10-02-2021;-6,6;-3;-5,1;0
613500;11-02-2021;-7,7;-3,7;-6,1;0
613500;12-02-2021;-10,6;-1,8;-6,5;0
613500;13-02-2021;-11,3;0,9;-5,3;0
613500;14-02-2021;-11,7;0,2;-5;0
613500;15-02-2021;-3,3;1,3;-1,3;1,4
613500;16-02-2021;-1,9;1,3;-0,4;1,6
613500;17-02-2021;0,8;2,8;1,8;7,3
613500;18-02-2021;1,2;4,6;2,4;2,5
613500;19-02-2021;0,7;5,9;3,3;3,9
613500;20-02-2021;2,6;7,8;4,8;0
613500;21-02-2021;2;10,6;6,3;0
613500;22-02-2021;1;10,4;6,1;0
613500;23-02-2021;3,2;9,3;6,7;0
613500;24-02-2021;5;12,5;9,2;0
613500;25-02-2021;3,6;12,1;7,9;0
613500;26-02-2021;2,8;9;5,2;0
613500;27-02-2021;2,1;8,2;4,4;0
613500;28-02-2021;-0,1;6,3;4;0
613500;01-03-2021;-0,9;8,9;2,6;0
613500;02-03-2021;-1,2;2,3;0,8;0
613500;03-03-2021;-3,2;2,7;-0,3;0
613500;04-03-2021;-2;4,5;2;0
613500;05-03-2021;-3,6;5,1;0,4;0
613500;06-03-2021;-2,8;5,8;2,1;0
613500;07-03-2021;-3;6,7;2,5;0
613500;08-03-2021;-4;5,1;-0,1;0
613500;09-03-2021;-5,1;5,9;0,2;0
613500;10-03-2021;-4;5,3;1,4;0
613500;11-03-2021;0,8;7,6;4,6;16,7
613500;12-03-2021;3,1;7,1;4,9;2,1
613500;13-03-2021;1;6,3;3,6;12,8
613500;14-03-2021;1,8;7,7;4,3;2,6
613500;15-03-2021;1,7;6,5;4,2;0,2
613500;16-03-2021;-1,2;6,3;2,5;0
613500;17-03-2021;-1,5;8,2;2,9;0
613500;18-03-2021;-1,8;6,4;2,2;0
613500;19-03-2021;-3,1;3,8;0,8;0,1
613500;20-03-2021;-3,7;5,3;2,2;0,2
613500;21-03-2021;-0,1;8,2;5,2;0
613500;22-03-2021;-1,1;7,2;3,8;0,3
613500;23-03-2021;4,2;7,4;5,4;0
613500;24-03-2021;4,1;9,9;7;0
613500;25-03-2021;2;10,8;6,6;0
613500;26-03-2021;2,9;12,9;8,4;0,6
613500;27-03-2021;3,6;9,1;6,2;5
613500;28-03-2021;3,2;7,9;5,7;1,1
613500;29-03-2021;7,1;9,9;8,3;0
613500;30-03-2021;6,6;15,5;10,1;0
613500;31-03-2021;2,1;16,6;9,4;0
613500;01-04-2021;1,2;8,4;6,4;0
613500;02-04-2021;0,3;9,6;5;0
613500;03-04-2021;-1;7,7;4;0
613500;04-04-2021;-1,2;8,6;4,3;0
613500;05-04-2021;-0,1;6,5;3;5
613500;06-04-2021;1,2;6,4;3,6;0,1
613500;07-04-2021;1,4;8,7;3,8;0,5
613500;08-04-2021;2,4;6,4;4,5;0,4
613500;09-04-2021;2,4;9,2;5,9;1,1
613500;10-04-2021;0,3;8,3;4;0
613500;11-04-2021;0,5;8,2;3,7;4,7
613500;12-04-2021;2,1;8,2;4,4;0,3
613500;13-04-2021;1,5;7,5;4,6;0,2
613500;14-04-2021;-1,2;9,5;4,3;0,1
613500;15-04-2021;0,2;10,1;5,4;0
613500;16-04-2021;0,7;10,2;6;0
613500;17-04-2021;4,3;15,2;9,3;0,1
613500;18-04-2021;4,2;16,5;10,1;0
613500;19-04-2021;4,4;17,4;10,6;0
613500;20-04-2021;1,5;15,9;9,8;0
613500;21-04-2021;4,3;10,9;7,4;0
613500;22-04-2021;4,6;10,7;7,2;0
613500;23-04-2021;3,4;11;7;0
613500;24-04-2021;2,3;9,8;6,5;0
613500;25-04-2021;0,1;8,5;4,7;0,1
613500;26-04-2021;-2,6;8,4;3,8;0
613500;27-04-2021;-3,4;10,7;4,5;0
613500;28-04-2021;-0,4;12,4;6,7;0
613500;29-04-2021;5,7;12,1;8,2;2,8
613500;30-04-2021;4,9;12,4;8,1;1,9
613500;01-05-2021;3,1;12,5;8;0
613500;02-05-2021;3,8;11,9;7,4;1,3
613500;03-05-2021;5;10,3;7;4
613500;04-05-2021;6;10,1;7,3;10,1
613500;05-05-2021;5,4;9,3;6,8;13,9
613500;06-05-2021;3,9;8,2;5,6;7
613500;07-05-2021;2,9;9,6;5,4;3,7
613500;08-05-2021;3,6;11,1;7,8;0,4
613500;09-05-2021;7,3;20,2;14;4,3
613500;10-05-2021;12,3;22,2;16,5;0,4
613500;11-05-2021;10,6;14,6;12,1;9,8
613500;12-05-2021;9,8;13,9;11,5;8,3
613500;13-05-2021;10;13,1;11,3;0,1
613500;14-05-2021;9,5;14,9;11,7;0,3
613500;15-05-2021;6,6;11,3;9,1;0
613500;16-05-2021;6,5;16;11,1;0,7
613500;17-05-2021;5,4;15,4;11,1;0
613500;18-05-2021;8;13,4;10,8;0
613500;19-05-2021;7,2;14,1;10,5;0,7
613500;20-05-2021;6,5;13,9;9,8;0
613500;21-05-2021;6,3;15,2;10,5;3,1
613500;22-05-2021;8,3;13,6;10,8;1,7
613500;23-05-2021;6;13,2;10;0,3
613500;24-05-2021;6,5;19;13,1;0
613500;25-05-2021;8,9;13,8;11,3;5
613500;26-05-2021;8,1;11,2;9,3;9,9
613500;27-05-2021;8,8;13;10,7;8,8
613500;28-05-2021;6,2;16,3;11,6;0
613500;29-05-2021;7,9;17,7;12;0
613500;30-05-2021;6,1;20,5;14,4;0
613500;31-05-2021;7,2;21,1;15,3;0
613500;01-06-2021;9,1;18,4;13,8;0
613500;02-06-2021;9,3;17,6;13,7;0
613500;03-06-2021;10,9;21,9;16,8;1,2
613500;04-06-2021;12,1;20,1;15,7;3,5
613500;05-06-2021;10,9;22;16,6;0
613500;06-06-2021;11;24,1;17,6;0
613500;07-06-2021;14,1;21;17,5;0
613500;08-06-2021;11,6;21;15,7;0
613500;09-06-2021;10,9;21,9;17,1;0
613500;10-06-2021;9,8;22,4;17,1;0
613500;11-06-2021;10,7;21,7;17,7;0
613500;12-06-2021;12,1;17,7;15,4;0
613500;13-06-2021;11,6;18,4;14,6;0
613500;14-06-2021;9,9;21,9;16,7;0
613500;15-06-2021;11;19;14,8;0
613500;16-06-2021;6,7;21,5;15,5;0
613500;17-06-2021;13,4;27,3;21,3;0
613500;18-06-2021;17,9;30,2;24;0
613500;19-06-2021;16,9;26,6;22,1;0
613500;20-06-2021;13,1;24,9;18,9;1,4
613500;21-06-2021;12,1;17;14,4;1,9
613500;22-06-2021;12,7;17,1;14,5;0
613500;23-06-2021;11,5;19,4;15,9;0
613500;24-06-2021;10,5;20,4;16;0
613500;25-06-2021;14;19,4;16,3;0
613500;26-06-2021;12,4;21,2;17,3;0
613500;27-06-2021;12,1;20,3;16,7;0
613500;28-06-2021;9,3;25,1;18,1;0
613500;29-06-2021;11,6;26,6;19,7;0,2
613500;30-06-2021;16,1;20,1;18;3,8
613500;01-07-2021;15,2;22,2;18,1;0
613500;02-07-2021;15,9;18,8;17,1;10
613500;03-07-2021;13,9;19,3;17;3,6
613500;04-07-2021;14,7;23,3;18,8;0
613500;05-07-2021;13,6;23,6;18,5;0,3
613500;06-07-2021;10,9;23,6;17,8;0,5
613500;07-07-2021;14,4;22,9;18,6;1,8
613500;08-07-2021;14;23,5;19,4;0,5
613500;09-07-2021;12,8;23,8;18,9;1,5
613500;10-07-2021;14,8;21,5;16,9;6,4
613500;11-07-2021;10,3;24,7;18;0
613500;12-07-2021;14,9;25,1;20,1;0
613500;13-07-2021;17,1;25,5;20,9;0
613500;14-07-2021;16,5;28,7;22,9;0
613500;15-07-2021;18,1;29,7;24,2;0,1
613500;16-07-2021;18,5;29,2;23,8;0
613500;17-07-2021;16,1;25,8;20,9;0
613500;18-07-2021;15,7;22,2;18,7;0
613500;19-07-2021;12,9;22,8;17,7;0
613500;20-07-2021;12,4;20,3;16,8;0
613500;21-07-2021;14,1;18,9;16,5;0,1
613500;22-07-2021;13,6;21;16,9;0
613500;23-07-2021;14,2;22,4;17,8;0
613500;24-07-2021;12,5;26,4;20,1;0
613500;25-07-2021;17,9;25,4;20,5;4,9
613500;26-07-2021;18,8;27,3;22;7,1
613500;27-07-2021;15,6;26;20,3;0,8
613500;28-07-2021;14,8;24,2;19,7;0,8
613500;29-07-2021;12,9;19,5;16,2;7,1
613500;30-07-2021;13,9;22,5;18,2;0,1
613500;31-07-2021;12,7;19,8;16,5;2,1
613500;01-08-2021;14;22,1;17,1;0
613500;02-08-2021;13,1;22,9;16,8;0
613500;03-08-2021;11;20,4;16;0
613500;04-08-2021;9,7;21,6;15,9;0
613500;05-08-2021;9,9;23,7;16,9;0
613500;06-08-2021;11,8;24,2;17,9;0,4
613500;07-08-2021;13,5;23,2;18;1,4
613500;08-08-2021;12,3;21,6;16,7;4
613500;09-08-2021;12,9;21,1;16,4;0
613500;10-08-2021;12,4;20,8;16,2;5,4
613500;11-08-2021;11,7;23;17,3;0
613500;12-08-2021;10,7;25,5;18,9;0
613500;13-08-2021;14,1;25,5;19,3;0
613500;14-08-2021;14,7;19,6;17,1;6,9
613500;15-08-2021;15,2;21,5;17,7;0,1
613500;16-08-2021;11,4;18,3;15,4;10,8
613500;17-08-2021;8,6;20,6;15,4;7,5
613500;18-08-2021;13,4;17,9;15,2;1,3
613500;19-08-2021;13,6;19,3;15,8;0,4
613500;20-08-2021;11,5;18,4;14,8;0,1
613500;21-08-2021;8,2;19,8;14,2;0
613500;22-08-2021;8,1;21,3;15,3;0
613500;23-08-2021;9,4;23,2;16,2;0
613500;24-08-2021;7,2;22,1;14,9;0
613500;25-08-2021;13,2;19,9;15,8;0,1
613500;26-08-2021;10;15,6;13,9;0,6
613500;27-08-2021;13,1;20,3;15,4;4,7
613500;28-08-2021;13,7;15,5;14,5;3,4
613500;29-08-2021;13,9;19,4;16,4;0,1
613500;30-08-2021;13,9;21,6;17,4;0
613500;31-08-2021;11,9;22,3;16,9;0
613500;01-09-2021;12,6;22,5;17,5;0
613500;02-09-2021;13,3;22,7;17,5;0
613500;03-09-2021;12,3;20,3;15,6;0
613500;04-09-2021;9;20,9;14,7;0
613500;05-09-2021;7,3;18,6;13,1;0
613500;06-09-2021;8,8;20,3;15;0
613500;07-09-2021;8,8;20,6;15,6;0
613500;08-09-2021;13,4;22,8;18,2;0
613500;09-09-2021;11,2;25,6;18,2;0
613500;10-09-2021;11,4;23,6;17,2;0
613500;11-09-2021;13,7;21,4;18;0,5
613500;12-09-2021;14,9;21,2;17,9;0,1
613500;13-09-2021;12,1;18,1;15;0
613500;14-09-2021;11,5;18,1;15,1;0
613500;15-09-2021;12,2;17,9;15,3;8
613500;16-09-2021;14,2;19;16,5;0,7
613500;17-09-2021;12,2;17,2;14,2;0,6
613500;18-09-2021;11,4;16,2;13,7;0
613500;19-09-2021;7,8;15,2;11,5;0
613500;20-09-2021;5,7;14,3;10,2;0
613500;21-09-2021;5,2;15,4;11,4;1,2
613500;22-09-2021;9,6;18,8;14,6;0
613500;23-09-2021;12,3;16,3;14,6;5,2
613500;24-09-2021;11,5;16,3;14,1;0
613500;25-09-2021;9,1;18,2;15;0,2
613500;26-09-2021;7,5;19,6;13,4;0
613500;27-09-2021;14,9;17,3;16,1;1,3
613500;28-09-2021;7,9;18,6;14,1;4,3
613500;29-09-2021;6,6;15,5;11,3;3,3
613500;30-09-2021;10,5;14;12;2,9
613500;01-10-2021;10,6;15,4;13;1,3
613500;02-10-2021;11,5;14,8;13,2;2
613500;03-10-2021;12,9;17,7;16,2;1,2
613500;04-10-2021;10,7;14,7;12,6;0
613500;05-10-2021;9,5;13;11,3;7,8
613500;06-10-2021;6,6;14,5;11,8;0,6
613500;07-10-2021;4,6;16,4;10,2;0
613500;08-10-2021;6,5;15,3;10,6;0
613500;09-10-2021;5,6;14,5;10,8;0
613500;10-10-2021;4;13;8,5;0
613500;11-10-2021;8,6;13,8;10,7;0,2
613500;12-10-2021;6,3;11,8;8,7;0
613500;13-10-2021;2,3;12;8,3;0,5
613500;14-10-2021;8,5;13,4;11,5;1,4
613500;15-10-2021;8,7;13,2;11,1;6,1
613500;16-10-2021;6,7;11,6;9,1;0,1
613500;17-10-2021;7,8;12;9,5;2
613500;18-10-2021;8,5;11,1;10;4,8
613500;19-10-2021;9,6;14,7;11,6;7,5
